Result Date,Result Time,GHBubbler(ft),GHProbe(ft),WaterTemp(C),RainInterval(in),RainDayPST(in),RainWY(in),Battery,Streamflow(cfs)
1/19/2023,7:00:00 AM,1.349,1.235,9.6,0,0.009,18.19,12.94,52.1
1/19/2023,7:15:00 AM,1.335,1.217,9.5,0,0.009,18.19,12.9,49.9
1/19/2023,7:30:00 AM,1.322,1.201,9.5,0,0.009,18.19,12.98,48
1/19/2023,7:45:00 AM,1.308,1.19,9.4,0,0.009,18.19,13.01,46.7
1/19/2023,8:00:00 AM,1.299,1.179,9.4,0,0.009,18.19,13.21,45.4
1/19/2023,8:15:00 AM,1.289,1.172,9.3,0,0.009,18.19,13.83,44.6
1/19/2023,8:30:00 AM,1.28,1.165,9.3,0,0.009,18.19,13.83,43.8
1/19/2023,8:45:00 AM,1.273,1.156,9.2,0,0.009,18.19,13.86,42.8
1/19/2023,9:00:00 AM,1.266,1.146,9.2,0,0.009,18.19,13.83,41.7
1/19/2023,9:15:00 AM,1.259,1.141,9.1,0,0.009,18.19,13.81,41.2
1/19/2023,9:30:00 AM,1.257,1.135,9.1,0,0.009,18.19,13.82,40.6
1/19/2023,9:45:00 AM,1.248,1.131,9.1,0,0.009,18.19,13.85,40.1
1/19/2023,10:00:00 AM,1.241,1.123,9.1,0,0.009,18.19,13.81,39.3
1/19/2023,10:15:00 AM,1.236,1.117,9.1,0,0.009,18.19,13.8,38.7
1/19/2023,10:30:00 AM,1.232,1.113,9.1,0,0.009,18.19,13.8,38.3
1/19/2023,10:45:00 AM,1.227,1.108,9.1,0,0.009,18.19,13.83,37.8
1/19/2023,11:00:00 AM,1.222,1.103,9.1,0,0.009,18.19,13.67,37.3
1/19/2023,11:15:00 AM,1.218,1.101,9.1,0,0.009,18.19,13.66,37.1
1/19/2023,11:30:00 AM,1.213,1.096,9.1,0,0.009,18.19,13.65,36.6
1/19/2023,11:45:00 AM,1.213,1.096,9.1,0,0.009,18.19,13.66,36.6
1/19/2023,12:00:00 PM,1.211,1.092,9.1,0,0.009,18.19,13.66,36.2
1/19/2023,12:15:00 PM,1.206,1.09,9.1,0,0.009,18.19,13.77,36
1/19/2023,12:30:00 PM,1.204,1.087,9.1,0,0.009,18.19,13.81,35.7
1/19/2023,12:45:00 PM,1.199,1.084,9.1,0,0.009,18.19,13.85,35.4
1/19/2023,1:00:00 PM,1.197,1.082,9.1,0,0.009,18.19,13.65,35.2
1/19/2023,1:15:00 PM,1.195,1.079,9.1,0,0.009,18.19,13.65,34.9
1/19/2023,1:30:00 PM,1.192,1.076,9.1,0,0.009,18.19,13.68,34.6
1/19/2023,1:45:00 PM,1.19,1.074,9.1,0,0.009,18.19,13.59,34.4
1/19/2023,2:00:00 PM,1.188,1.072,9.2,0,0.009,18.19,13.62,34.2
1/19/2023,2:15:00 PM,1.186,1.069,9.2,0,0.009,18.19,13.54,34
1/19/2023,2:30:00 PM,1.181,1.066,9.2,0,0.009,18.19,13.49,33.7
1/19/2023,2:45:00 PM,1.181,1.065,9.2,0,0.009,18.19,13.49,33.6
1/19/2023,3:00:00 PM,1.179,1.06,9.2,0,0.009,18.19,13.33,33.1
1/19/2023,3:15:00 PM,1.174,1.057,9.2,0,0.009,18.19,13.35,32.8
1/19/2023,3:30:00 PM,1.174,1.057,9.2,0,0.009,18.19,13.33,32.8
1/19/2023,3:45:00 PM,1.172,1.057,9.1,0,0.009,18.19,13.29,32.8
1/19/2023,4:00:00 PM,1.169,1.053,9.1,0,0.009,18.19,13.27,32.5
1/19/2023,4:15:00 PM,1.169,1.051,9.1,0,0.009,18.19,13.24,32.3
1/19/2023,4:30:00 PM,1.165,1.05,9,0,0.009,18.19,13.26,32.2
1/19/2023,4:45:00 PM,1.162,1.046,9,0,0.009,18.19,13.17,31.8
1/19/2023,5:00:00 PM,1.162,1.043,9,0,0.009,18.19,13.17,31.6
1/19/2023,5:15:00 PM,1.158,1.041,9,0,0.009,18.19,13.18,31.4
1/19/2023,5:30:00 PM,1.158,1.039,9,0,0.009,18.19,13.12,31.2
1/19/2023,5:45:00 PM,1.158,1.038,9,0,0.009,18.19,13.09,31.1
1/19/2023,6:00:00 PM,1.153,1.039,9,0,0.009,18.19,13.09,31.2
1/19/2023,6:15:00 PM,1.151,1.032,9.1,0,0.009,18.19,13.09,30.6
1/19/2023,6:30:00 PM,1.149,1.029,9.1,0,0.009,18.19,13.1,30.3
1/19/2023,6:45:00 PM,1.146,1.032,9.2,0,0.009,18.19,13.07,30.6
1/19/2023,7:00:00 PM,1.144,1.026,9.2,0,0.009,18.19,13.1,30.1
1/19/2023,7:15:00 PM,1.144,1.024,9.2,0,0.009,18.19,13.09,29.9
1/19/2023,7:30:00 PM,1.139,1.023,9.2,0,0.009,18.19,13.09,29.8
1/19/2023,7:45:00 PM,1.142,1.022,9.2,0,0.009,18.19,13.05,29.7
1/19/2023,8:00:00 PM,1.139,1.02,9.2,0,0.009,18.19,13.08,29.5
1/19/2023,8:15:00 PM,1.137,1.021,9.1,0,0.009,18.19,13.09,29.6
1/19/2023,8:30:00 PM,1.135,1.017,9.1,0,0.009,18.19,13.06,29.3
1/19/2023,8:45:00 PM,1.13,1.013,9.1,0,0.009,18.19,13.07,29
1/19/2023,9:00:00 PM,1.128,1.009,9,0,0.009,18.19,13.05,28.6
1/19/2023,9:15:00 PM,1.128,1.01,9,0,0.009,18.19,13.06,28.7
1/19/2023,9:30:00 PM,1.126,1.008,9,0,0.009,18.19,13.06,28.5
1/19/2023,9:45:00 PM,1.126,1.005,9,0,0.009,18.19,13.05,28.3
1/19/2023,10:00:00 PM,1.123,1.005,9,0,0.009,18.19,13,28.3
1/19/2023,10:15:00 PM,1.121,1.003,9,0,0.009,18.19,13.04,28.1
1/19/2023,10:30:00 PM,1.121,1.004,9,0,0.009,18.19,12.98,28.2
1/19/2023,10:45:00 PM,1.119,1,9,0,0.009,18.19,13.03,27.9
1/19/2023,11:00:00 PM,1.119,1.001,9,0,0.009,18.19,13.04,27.9
1/19/2023,11:15:00 PM,1.119,0.999,9,0,0.009,18.19,13.05,27.8
1/19/2023,11:30:00 PM,1.114,0.995,9,0,0.009,18.19,12.98,27.5
1/19/2023,11:45:00 PM,1.114,0.995,9,0,0.009,18.19,12.96,27.5
1/20/2023,12:00:00 AM,1.112,0.994,8.9,0,0.009,18.19,13.02,27.4
1/20/2023,12:15:00 AM,1.112,0.992,8.9,0,0,18.19,12.95,27.2
1/20/2023,12:30:00 AM,1.112,0.992,8.8,0,0,18.19,12.98,27.2
1/20/2023,12:45:00 AM,1.109,0.992,8.8,0,0,18.19,12.96,27.2
1/20/2023,1:00:00 AM,1.109,0.989,8.7,0,0,18.19,13.07,27
1/20/2023,1:15:00 AM,1.107,0.987,8.7,0,0,18.19,12.94,26.8
1/20/2023,1:30:00 AM,1.107,0.989,8.6,0,0,18.19,12.94,27
1/20/2023,1:45:00 AM,1.103,0.986,8.6,0,0,18.19,12.98,26.7
1/20/2023,2:00:00 AM,1.107,0.988,8.5,0,0,18.19,12.94,26.9
1/20/2023,2:15:00 AM,1.105,0.988,8.5,0,0,18.19,12.92,26.9
1/20/2023,2:30:00 AM,1.105,0.987,8.4,0,0,18.19,12.92,26.8
1/20/2023,2:45:00 AM,1.105,0.987,8.4,0,0,18.19,12.94,26.8
1/20/2023,3:00:00 AM,1.103,0.985,8.3,0,0,18.19,12.92,26.6
1/20/2023,3:15:00 AM,1.103,0.985,8.3,0,0,18.19,12.94,26.6
1/20/2023,3:30:00 AM,1.1,0.982,8.2,0,0,18.19,12.94,26.4
1/20/2023,3:45:00 AM,1.1,0.981,8.1,0,0,18.19,12.92,26.3
1/20/2023,4:00:00 AM,1.096,0.979,8.1,0,0,18.19,12.93,26.2
1/20/2023,4:15:00 AM,1.096,0.978,8,0,0,18.19,12.98,26.1
1/20/2023,4:30:00 AM,1.093,0.978,8,0,0,18.19,12.94,26.1
1/20/2023,4:45:00 AM,1.096,0.977,7.9,0,0,18.19,12.94,26
1/20/2023,5:00:00 AM,1.093,0.974,7.8,0,0,18.19,12.91,25.8
1/20/2023,5:15:00 AM,1.091,0.972,7.8,0,0,18.19,12.94,25.6
1/20/2023,5:30:00 AM,1.089,0.97,7.7,0,0,18.19,12.92,25.5
1/20/2023,5:45:00 AM,1.089,0.968,7.7,0,0,18.19,12.89,25.3
1/20/2023,6:00:00 AM,1.089,0.97,7.6,0,0,18.19,12.94,25.5
1/20/2023,6:15:00 AM,1.089,0.968,7.6,0,0,18.19,12.94,25.3
1/20/2023,6:30:00 AM,1.086,0.969,7.5,0,0,18.19,12.89,25.4
1/20/2023,6:45:00 AM,1.086,0.966,7.4,0,0,18.19,12.92,25.1
1/20/2023,7:00:00 AM,1.086,0.966,7.4,0,0,18.19,12.9,25.1
1/20/2023,7:15:00 AM,1.082,0.963,7.3,0,0,18.19,12.89,24.9
1/20/2023,7:30:00 AM,1.082,0.963,7.3,0,0,18.19,12.91,24.9
1/20/2023,7:45:00 AM,1.082,0.96,7.2,0,0,18.19,12.95,24.7
1/20/2023,8:00:00 AM,1.077,0.959,7.2,0,0,18.19,13.01,24.6
1/20/2023,8:15:00 AM,1.077,0.958,7.1,0,0,18.19,13.83,24.5
1/20/2023,8:30:00 AM,1.077,0.958,7.1,0,0,18.19,13.83,24.5
1/20/2023,8:45:00 AM,1.077,0.956,7.1,0,0,18.19,13.82,24.4
1/20/2023,9:00:00 AM,1.075,0.957,7,0,0,18.19,13.89,24.5
1/20/2023,9:15:00 AM,1.075,0.955,7,0,0,18.19,13.81,24.3
1/20/2023,9:30:00 AM,1.075,0.955,7,0,0,18.19,13.8,24.3
1/20/2023,9:45:00 AM,1.073,0.953,7,0,0,18.19,13.79,24.2
1/20/2023,10:00:00 AM,1.068,0.95,7,0,0,18.19,13.84,23.9
1/20/2023,10:15:00 AM,1.068,0.949,7,0,0,18.19,13.8,23.9
1/20/2023,10:30:00 AM,1.07,0.949,7,0,0,18.19,13.79,23.9
1/20/2023,10:45:00 AM,1.066,0.948,7.1,0,0,18.19,13.79,23.8
1/20/2023,11:00:00 AM,1.068,0.949,7.1,0,0,18.19,13.85,23.9
1/20/2023,11:15:00 AM,1.066,0.947,7.2,0,0,18.19,13.84,23.7
1/20/2023,11:30:00 AM,1.063,0.943,7.2,0,0,18.19,13.84,23.4
1/20/2023,11:45:00 AM,1.063,0.946,7.3,0,0,18.19,13.8,23.6
1/20/2023,12:00:00 PM,1.063,0.946,7.3,0,0,18.19,13.79,23.6
1/20/2023,12:15:00 PM,1.059,0.945,7.3,0,0,18.19,13.79,23.6
1/20/2023,12:30:00 PM,1.061,0.943,7.4,0,0,18.19,13.87,23.4
1/20/2023,12:45:00 PM,1.056,0.941,7.4,0,0,18.19,13.84,23.3
1/20/2023,1:00:00 PM,1.059,0.943,7.4,0,0,18.19,13.85,23.4
1/20/2023,1:15:00 PM,1.056,0.94,7.5,0,0,18.19,13.8,23.2
1/20/2023,1:30:00 PM,1.056,0.938,7.5,0,0,18.19,13.48,23
1/20/2023,1:45:00 PM,1.054,0.938,7.5,0,0,18.19,13.36,23
1/20/2023,2:00:00 PM,1.054,0.94,7.6,0,0,18.19,13.33,23.2
1/20/2023,2:15:00 PM,1.052,0.936,7.6,0,0,18.19,13.29,22.9
1/20/2023,2:30:00 PM,1.054,0.937,7.7,0,0,18.19,13.31,23
1/20/2023,2:45:00 PM,1.054,0.934,7.7,0,0,18.19,13.32,22.8
1/20/2023,3:00:00 PM,1.052,0.934,7.6,0,0,18.19,13.27,22.8
1/20/2023,3:15:00 PM,1.052,0.932,7.6,0,0,18.19,13.25,22.6
1/20/2023,3:30:00 PM,1.049,0.934,7.5,0,0,18.19,13.32,22.8
1/20/2023,3:45:00 PM,1.049,0.933,7.5,0,0,18.19,13.24,22.7
1/20/2023,4:00:00 PM,1.047,0.931,7.4,0,0,18.19,13.25,22.5
1/20/2023,4:15:00 PM,1.047,0.929,7.3,0,0,18.19,13.2,22.4
1/20/2023,4:30:00 PM,1.047,0.926,7.2,0,0,18.19,13.24,22.2
1/20/2023,4:45:00 PM,1.045,0.928,7.2,0,0,18.19,13.15,22.3
1/20/2023,5:00:00 PM,1.045,0.925,7.2,0,0,18.19,13.13,22.1
1/20/2023,5:15:00 PM,1.043,0.924,7.2,0,0,18.19,13.16,22
1/20/2023,5:30:00 PM,1.043,0.924,7.2,0,0,18.19,13.17,22
1/20/2023,5:45:00 PM,1.043,0.925,7.3,0,0,18.19,13.09,22.1
1/20/2023,6:00:00 PM,1.043,0.923,7.3,0,0,18.19,13.09,22
1/20/2023,6:15:00 PM,1.04,0.921,7.3,0,0,18.19,13.12,21.8
1/20/2023,6:30:00 PM,1.038,0.92,7.4,0,0,18.19,13.06,21.8
1/20/2023,6:45:00 PM,1.038,0.92,7.4,0,0,18.19,13.11,21.8
1/20/2023,7:00:00 PM,1.038,0.92,7.5,0,0,18.19,13.12,21.8
1/20/2023,7:15:00 PM,1.038,0.918,7.5,0,0,18.19,13.09,21.6
1/20/2023,7:30:00 PM,1.04,0.92,7.5,0,0,18.19,13.06,21.8
1/20/2023,7:45:00 PM,1.043,0.922,7.6,0,0,18.19,13.06,21.9
1/20/2023,8:00:00 PM,1.043,0.924,7.6,0,0,18.19,13.05,22
1/20/2023,8:15:00 PM,1.04,0.921,7.6,0,0,18.19,13.01,21.8
1/20/2023,8:30:00 PM,1.036,0.919,7.7,0,0,18.19,13.04,21.7
1/20/2023,8:45:00 PM,1.033,0.915,7.7,0,0,18.19,13.07,21.4
1/20/2023,9:00:00 PM,1.031,0.913,7.7,0,0,18.19,13.07,21.3
1/20/2023,9:15:00 PM,1.031,0.913,7.7,0,0,18.19,13.01,21.3
1/20/2023,9:30:00 PM,1.031,0.911,7.7,0,0,18.19,13.01,21.1
1/20/2023,9:45:00 PM,1.029,0.911,7.7,0,0,18.19,12.99,21.1
1/20/2023,10:00:00 PM,1.029,0.911,7.7,0,0,18.19,12.98,21.1
1/20/2023,10:15:00 PM,1.029,0.91,7.7,0,0,18.19,12.98,21.1
1/20/2023,10:30:00 PM,1.029,0.909,7.6,0,0,18.19,13.01,21
1/20/2023,10:45:00 PM,1.026,0.908,7.6,0,0,18.19,12.98,20.9
1/20/2023,11:00:00 PM,1.026,0.909,7.6,0,0,18.19,13.09,21
1/20/2023,11:15:00 PM,1.026,0.906,7.6,0,0,18.19,13.01,20.8
1/20/2023,11:30:00 PM,1.024,0.906,7.6,0,0,18.19,12.96,20.8
1/20/2023,11:45:00 PM,1.024,0.906,7.5,0,0,18.19,12.96,20.8
1/21/2023,12:00:00 AM,1.024,0.905,7.5,0,0,18.19,13.01,20.7
1/21/2023,12:15:00 AM,1.022,0.904,7.5,0,0,18.19,12.98,20.7
1/21/2023,12:30:00 AM,1.022,0.903,7.5,0,0,18.19,12.99,20.6
1/21/2023,12:45:00 AM,1.022,0.903,7.4,0,0,18.19,12.95,20.6
1/21/2023,1:00:00 AM,1.022,0.903,7.4,0,0,18.19,12.96,20.6
1/21/2023,1:15:00 AM,1.022,0.902,7.4,0,0,18.19,12.97,20.5
1/21/2023,1:30:00 AM,1.022,0.903,7.4,0,0,18.19,12.94,20.6
1/21/2023,1:45:00 AM,1.022,0.902,7.4,0,0,18.19,12.91,20.5
1/21/2023,2:00:00 AM,1.022,0.902,7.3,0,0,18.19,12.92,20.5
1/21/2023,2:15:00 AM,1.019,0.902,7.3,0,0,18.19,12.95,20.5
1/21/2023,2:30:00 AM,1.019,0.902,7.3,0,0,18.19,12.94,20.5
1/21/2023,2:45:00 AM,1.019,0.899,7.2,0,0,18.19,12.89,20.3
1/21/2023,3:00:00 AM,1.019,0.901,7.2,0,0,18.19,12.96,20.5
1/21/2023,3:15:00 AM,1.017,0.898,7.1,0,0,18.19,12.9,20.2
1/21/2023,3:30:00 AM,1.017,0.898,7.1,0,0,18.19,12.92,20.2
1/21/2023,3:45:00 AM,1.017,0.897,7.1,0,0,18.19,12.89,20.2
1/21/2023,4:00:00 AM,1.017,0.896,7,0,0,18.19,12.91,20.1
1/21/2023,4:15:00 AM,1.015,0.897,7,0,0,18.19,12.88,20.2
1/21/2023,4:30:00 AM,1.017,0.897,6.9,0,0,18.19,12.88,20.2
1/21/2023,4:45:00 AM,1.015,0.896,6.9,0,0,18.19,12.88,20.1
1/21/2023,5:00:00 AM,1.015,0.897,6.8,0,0,18.19,12.87,20.2
1/21/2023,5:15:00 AM,1.015,0.894,6.8,0,0,18.19,12.87,20
1/21/2023,5:30:00 AM,1.015,0.894,6.8,0,0,18.19,12.88,20
1/21/2023,5:45:00 AM,1.015,0.893,6.7,0,0,18.19,12.87,19.9
1/21/2023,6:00:00 AM,1.013,0.893,6.6,0,0,18.19,12.9,19.9
1/21/2023,6:15:00 AM,1.013,0.892,6.6,0,0,18.19,12.85,19.9
1/21/2023,6:30:00 AM,1.013,0.892,6.5,0,0,18.19,12.89,19.9
1/21/2023,6:45:00 AM,1.013,0.893,6.5,0,0,18.19,12.93,19.9
1/21/2023,7:00:00 AM,1.013,0.891,6.4,0,0,18.19,12.91,19.8
1/21/2023,7:15:00 AM,1.01,0.891,6.4,0,0,18.19,12.85,19.8
1/21/2023,7:30:00 AM,1.01,0.891,6.3,0,0,18.19,12.91,19.8
1/21/2023,7:45:00 AM,1.01,0.888,6.2,0,0,18.19,12.9,19.6
1/21/2023,8:00:00 AM,1.008,0.891,6.2,0,0,18.19,13.05,19.8
1/21/2023,8:15:00 AM,1.008,0.889,6.1,0,0,18.19,13.84,19.7
1/21/2023,8:30:00 AM,1.008,0.889,6.1,0,0,18.19,13.87,19.7
1/21/2023,8:45:00 AM,1.008,0.887,6.1,0,0,18.19,13.83,19.5
1/21/2023,9:00:00 AM,1.008,0.887,6,0,0,18.19,13.85,19.5
1/21/2023,9:15:00 AM,1.006,0.885,6,0,0,18.19,13.85,19.4
1/21/2023,9:30:00 AM,1.006,0.883,6,0,0,18.19,13.87,19.3
1/21/2023,9:45:00 AM,1.006,0.882,6,0,0,18.19,13.8,19.2
1/21/2023,10:00:00 AM,1.003,0.884,6,0,0,18.19,13.83,19.3
1/21/2023,10:15:00 AM,1.003,0.883,6,0,0,18.19,13.85,19.3
1/21/2023,10:30:00 AM,1.003,0.885,6.1,0,0,18.19,13.79,19.4
1/21/2023,10:45:00 AM,1.003,0.881,6.2,0,0,18.19,13.81,19.1
1/21/2023,11:00:00 AM,1.001,0.883,6.3,0,0,18.19,13.79,19.3
1/21/2023,11:15:00 AM,1.001,0.881,6.3,0,0,18.19,13.89,19.1
1/21/2023,11:30:00 AM,1.001,0.881,6.4,0,0,18.19,13.79,19.1
1/21/2023,11:45:00 AM,0.999,0.881,6.5,0,0,18.19,13.79,19.1
1/21/2023,12:00:00 PM,0.999,0.881,6.5,0,0,18.19,13.79,19.1
1/21/2023,12:15:00 PM,0.999,0.881,6.6,0,0,18.19,13.89,19.1
1/21/2023,12:30:00 PM,0.996,0.879,6.6,0,0,18.19,13.79,19
1/21/2023,12:45:00 PM,0.996,0.881,6.7,0,0,18.19,13.83,19.1
1/21/2023,1:00:00 PM,0.996,0.88,6.7,0,0,18.19,13.85,19.1
1/21/2023,1:15:00 PM,0.996,0.879,6.8,0,0,18.19,13.78,19
1/21/2023,1:30:00 PM,0.996,0.878,6.8,0,0,18.19,13.43,18.9
1/21/2023,1:45:00 PM,0.996,0.88,6.9,0,0,18.19,13.36,19.1
1/21/2023,2:00:00 PM,0.994,0.876,6.9,0,0,18.19,13.35,18.8
1/21/2023,2:15:00 PM,0.996,0.878,7,0,0,18.19,13.33,18.9
1/21/2023,2:30:00 PM,0.994,0.875,7,0,0,18.19,13.26,18.7
1/21/2023,2:45:00 PM,0.994,0.878,7.1,0,0,18.19,13.26,18.9
1/21/2023,3:00:00 PM,0.996,0.876,7.1,0,0,18.19,13.3,18.8
1/21/2023,3:15:00 PM,0.996,0.879,7,0,0,18.19,13.26,19
1/21/2023,3:30:00 PM,0.999,0.879,6.9,0,0,18.19,13.29,19
1/21/2023,3:45:00 PM,0.996,0.878,6.8,0,0,18.19,13.23,18.9
1/21/2023,4:00:00 PM,0.996,0.876,6.7,0,0,18.19,13.22,18.8
1/21/2023,4:15:00 PM,0.994,0.878,6.6,0,0,18.19,13.23,18.9
1/21/2023,4:30:00 PM,0.994,0.875,6.5,0,0,18.19,13.17,18.7
1/21/2023,4:45:00 PM,0.994,0.873,6.4,0,0,18.19,13.14,18.6
1/21/2023,5:00:00 PM,0.992,0.873,6.4,0,0,18.19,13.13,18.6
1/21/2023,5:15:00 PM,0.989,0.871,6.3,0,0,18.19,13.16,18.5
1/21/2023,5:30:00 PM,0.992,0.873,6.4,0,0,18.19,13.1,18.6
1/21/2023,5:45:00 PM,0.992,0.873,6.4,0,0,18.19,13.09,18.6
1/21/2023,6:00:00 PM,0.992,0.872,6.4,0,0,18.19,13.16,18.6
1/21/2023,6:15:00 PM,0.992,0.874,6.5,0,0,18.19,13.06,18.7
1/21/2023,6:30:00 PM,0.992,0.871,6.5,0,0,18.19,13.07,18.5
1/21/2023,6:45:00 PM,0.992,0.872,6.6,0,0,18.19,13.07,18.6
1/21/2023,7:00:00 PM,0.992,0.87,6.6,0,0,18.19,13.09,18.4
1/21/2023,7:15:00 PM,0.989,0.87,6.7,0,0,18.19,13.06,18.4
1/21/2023,7:30:00 PM,0.989,0.869,6.8,0,0,18.19,13.09,18.4
1/21/2023,7:45:00 PM,0.987,0.866,6.8,0,0,18.19,13.05,18.2
1/21/2023,8:00:00 PM,0.987,0.866,6.9,0,0,18.19,13.1,18.2
1/21/2023,8:15:00 PM,0.985,0.865,7,0,0,18.19,13.06,18.1
1/21/2023,8:30:00 PM,0.985,0.865,7,0,0,18.19,13.01,18.1
1/21/2023,8:45:00 PM,0.983,0.863,7.1,0,0,18.19,13.01,18
1/21/2023,9:00:00 PM,0.983,0.864,7.1,0,0,18.19,13.01,18.1
1/21/2023,9:15:00 PM,0.983,0.861,7.1,0,0,18.19,13.01,17.9
1/21/2023,9:30:00 PM,0.98,0.862,7.2,0,0,18.19,13,17.9
1/21/2023,9:45:00 PM,0.98,0.859,7.2,0,0,18.19,12.99,17.7
1/21/2023,10:00:00 PM,0.98,0.859,7.3,0,0,18.19,12.99,17.7
1/21/2023,10:15:00 PM,0.978,0.859,7.3,0,0,18.19,12.98,17.7
1/21/2023,10:30:00 PM,0.978,0.857,7.3,0,0,18.19,13.03,17.6
1/21/2023,10:45:00 PM,0.978,0.857,7.3,0,0,18.19,12.96,17.6
1/21/2023,11:00:00 PM,0.976,0.856,7.3,0,0,18.19,12.94,17.6
1/21/2023,11:15:00 PM,0.976,0.857,7.3,0,0,18.19,12.99,17.6
1/21/2023,11:30:00 PM,0.976,0.856,7.3,0,0,18.19,12.96,17.6
1/21/2023,11:45:00 PM,0.978,0.858,7.4,0,0,18.19,12.98,17.7
1/22/2023,12:00:00 AM,0.976,0.856,7.4,0,0,18.19,12.95,17.6
1/22/2023,12:15:00 AM,0.976,0.856,7.4,0,0,18.19,12.97,17.6
1/22/2023,12:30:00 AM,0.976,0.856,7.4,0,0,18.19,12.94,17.6
1/22/2023,12:45:00 AM,0.976,0.856,7.4,0,0,18.19,12.94,17.6
1/22/2023,1:00:00 AM,0.973,0.856,7.4,0,0,18.19,12.94,17.6
1/22/2023,1:15:00 AM,0.973,0.853,7.4,0,0,18.19,12.97,17.4
1/22/2023,1:30:00 AM,0.973,0.854,7.4,0,0,18.19,12.94,17.4
1/22/2023,1:45:00 AM,0.973,0.854,7.4,0,0,18.19,12.91,17.4
1/22/2023,2:00:00 AM,0.973,0.854,7.4,0,0,18.19,12.96,17.4
1/22/2023,2:15:00 AM,0.973,0.856,7.4,0,0,18.19,12.93,17.6
1/22/2023,2:30:00 AM,0.973,0.853,7.4,0,0,18.19,12.9,17.4
1/22/2023,2:45:00 AM,0.973,0.853,7.5,0,0,18.19,12.89,17.4
1/22/2023,3:00:00 AM,0.973,0.855,7.5,0,0,18.19,12.89,17.5
1/22/2023,3:15:00 AM,0.973,0.852,7.5,0,0,18.19,12.89,17.3
1/22/2023,3:30:00 AM,0.973,0.852,7.5,0,0,18.19,12.9,17.3
1/22/2023,3:45:00 AM,0.973,0.852,7.5,0,0,18.19,12.89,17.3
1/22/2023,4:00:00 AM,0.971,0.853,7.5,0,0,18.19,12.97,17.4
1/22/2023,4:15:00 AM,0.971,0.853,7.4,0,0,18.19,12.88,17.4
1/22/2023,4:30:00 AM,0.973,0.854,7.4,0,0,18.19,12.89,17.4
1/22/2023,4:45:00 AM,0.971,0.854,7.4,0,0,18.19,12.88,17.4
1/22/2023,5:00:00 AM,0.971,0.852,7.4,0,0,18.19,12.87,17.3
1/22/2023,5:15:00 AM,0.971,0.851,7.4,0,0,18.19,12.86,17.3
1/22/2023,5:30:00 AM,0.971,0.852,7.3,0,0,18.19,12.87,17.3
1/22/2023,5:45:00 AM,0.971,0.852,7.3,0,0,18.19,12.87,17.3
1/22/2023,6:00:00 AM,0.971,0.849,7.3,0,0,18.19,12.85,17.1
1/22/2023,6:15:00 AM,0.971,0.85,7.3,0,0,18.19,12.87,17.2
1/22/2023,6:30:00 AM,0.971,0.85,7.2,0,0,18.19,12.85,17.2
1/22/2023,6:45:00 AM,0.969,0.85,7.2,0,0,18.19,12.87,17.2
1/22/2023,7:00:00 AM,0.969,0.851,7.2,0,0,18.19,12.85,17.3
1/22/2023,7:15:00 AM,0.971,0.851,7.1,0,0,18.19,12.85,17.3
1/22/2023,7:30:00 AM,0.969,0.85,7.1,0,0,18.19,12.89,17.2
1/22/2023,7:45:00 AM,0.969,0.848,7.1,0,0,18.19,12.93,17.1
1/22/2023,8:00:00 AM,0.969,0.848,7.1,0,0,18.19,13.11,17.1
1/22/2023,8:15:00 AM,0.969,0.848,7,0,0,18.19,13.9,17.1
1/22/2023,8:30:00 AM,0.969,0.848,7,0,0,18.19,13.83,17.1
1/22/2023,8:45:00 AM,0.969,0.846,7,0,0,18.19,13.85,17
1/22/2023,9:00:00 AM,0.966,0.846,7,0,0,18.19,13.89,17
1/22/2023,9:15:00 AM,0.969,0.85,6.9,0,0,18.19,13.89,17.2
1/22/2023,9:30:00 AM,0.966,0.846,6.9,0,0,18.19,13.84,17
1/22/2023,9:45:00 AM,0.966,0.846,6.9,0,0,18.19,13.83,17
1/22/2023,10:00:00 AM,0.966,0.846,7,0,0,18.19,13.81,17
1/22/2023,10:15:00 AM,0.966,0.847,7,0,0,18.19,13.83,17
1/22/2023,10:30:00 AM,0.966,0.846,7.1,0,0,18.19,13.84,17
1/22/2023,10:45:00 AM,0.966,0.847,7.2,0,0,18.19,13.87,17
1/22/2023,11:00:00 AM,0.966,0.848,7.3,0,0,18.19,13.81,17.1
1/22/2023,11:15:00 AM,0.964,0.845,7.3,0,0,18.19,13.79,16.9
1/22/2023,11:30:00 AM,0.964,0.846,7.4,0,0,18.19,13.84,17
1/22/2023,11:45:00 AM,0.964,0.845,7.5,0,0,18.19,13.87,16.9
1/22/2023,12:00:00 PM,0.966,0.849,7.5,0,0,18.19,13.84,17.1
1/22/2023,12:15:00 PM,0.962,0.843,7.6,0,0,18.19,13.83,16.8
1/22/2023,12:30:00 PM,0.962,0.848,7.6,0,0,18.19,13.8,17.1
1/22/2023,12:45:00 PM,0.964,0.847,7.7,0,0,18.19,13.79,17
1/22/2023,1:00:00 PM,0.964,0.842,7.7,0,0,18.19,13.81,16.7
1/22/2023,1:15:00 PM,0.962,0.853,7.8,0,0,18.19,13.82,17.4
1/22/2023,1:30:00 PM,0.962,0.844,7.8,0,0,18.19,13.4,16.8
1/22/2023,1:45:00 PM,0.964,0.846,7.9,0,0,18.19,13.4,17
1/22/2023,2:00:00 PM,0.962,0.84,7.9,0,0,18.19,13.33,16.6
